97,237418; 132,234959
136,572281; 300,000000
147,336656; 600,537409
154,245707; 901,000000
157,632172; 1201,000000
157,041134; 1500,000000
160,899973; 1800,206827
161,608351; 2100,000000
159,953138; 2400,000000
162,506901; 2701,000000
162,889521; 3001,000000
163,492891; 3300,000000
163,820708; 3600,561351
164,003741; 3900,978331
163,919778; 4200,989104
165,913552; 4500,000000
166,019622; 4800,000000
165,068431; 5100,816126
165,189291; 5400,000000
166,426177; 5700,000000
166,647703; 6000,000000
166,643569; 6301,000000
166,758138; 6600,000000
166,880199; 6900,294644
166,951833; 7200,236183
167,780271; 7501,000000
168,192773; 7800,000000
168,097747; 8100,000000
168,162679; 8400,000000
167,945248; 8700,000000
168,227826; 9000,873121
168,015171; 9301,000000
167,787040; 9601,000000
167,637546; 9900,030885
168,051730; 10200,147068
167,532033; 10500,385080
167,351112; 10800,187267
167,224104; 11100,000000
167,447404; 11400,000000
167,467370; 11700,000000
168,447974; 12000,245769
170,974111; 12300,561946
175,050256; 12600,000000
179,960777; 12900,000000
185,359540; 13200,001493
190,461520; 13500,855055
194,218053; 13800,000000
198,216600; 14100,000000
202,845417; 14400,000000
207,692391; 14700,000000
212,604440; 15000,154159
217,753527; 15300,000000
222,212950; 15600,305538
227,384195; 15900,152321
231,887394; 16200,102460
236,848038; 16500,294257
242,481166; 16800,000000
248,484582; 17100,026743
253,940316; 17400,000000
260,434948; 17700,000000
266,146096; 18000,000000
272,016183; 18300,037940
278,827195; 18600,442054
285,847510; 18900,051082
293,877203; 19200,000000
302,384459; 19500,430011
309,651865; 19800,187047
316,987559; 20100,025601
322,901471; 20400,310819
328,950987; 20700,000000
334,420586; 21000,077133
340,264113; 21300,166788
346,613179; 21600,000000
352,992379; 21900,000000
360,250471; 22200,000000
365,942297; 22500,144646
372,002270; 22800,760333
377,700766; 23100,491845
382,584429; 23400,000000
387,498186; 23700,328413
392,405867; 24000,000000
396,830264; 24300,000000
401,217667; 24600,000000
405,708145; 24900,000000
411,371504; 25200,000000
416,443394; 25500,344682
422,514689; 25800,000000
428,462675; 26100,000000
434,508083; 26400,912848
440,746589; 26700,784586
447,821568; 27000,000000
454,394509; 27300,904481
461,060041; 27600,035950
468,259619; 27900,036650
475,462682; 28200,000000
481,938836; 28500,000000
488,941198; 28800,098494
496,840378; 29100,086736
504,628034; 29400,000000
512,889099; 29700,000000
521,380572; 30000,000000
529,017948; 30300,706390
536,473569; 30600,329130
544,178231; 30900,179441
551,385821; 31200,000000
558,738606; 31500,030411
565,816208; 31800,146903
572,489894; 32100,000000
579,828901; 32400,000000
586,459817; 32700,000000
593,319395; 33000,000000
600,311801; 33300,160097
605,504381; 33600,718205
611,393799; 33901,376746
617,205452; 34200,000000
623,494320; 34500,000000
629,616030; 34800,000000
635,697301; 35100,180782
641,724729; 35400,271625
647,518715; 35700,000000
653,449985; 36000,000000
659,548527; 36300,232223
665,597744; 36600,000000
670,657213; 36900,000000
676,123290; 37200,000000
682,598868; 37500,000000
687,619879; 37800,000000
693,008820; 38100,000000
698,888463; 38400,000000
704,300573; 38700,309997
709,934867; 39000,000000
715,787435; 39300,000000
721,074493; 39600,000000
726,026094; 39900,000000
731,451600; 40200,000000
737,032844; 40500,000000
741,800949; 40800,000000
746,245944; 41100,000000
751,037667; 41400,769532
756,019346; 41700,463032
760,014826; 42000,084827
764,118772; 42300,006404
768,792855; 42600,000000
773,330842; 42900,900158
778,080073; 43200,408310
783,108061; 43500,027519
787,973276; 43800,000000
791,981684; 44100,000000
797,053679; 44400,000000
801,358394; 44700,000000
806,326176; 45000,000000
811,622701; 45300,000000
816,749767; 45600,000000
821,852981; 45900,000000
827,171688; 46200,000000
832,251634; 46500,000000
838,097118; 46800,049815
843,909736; 47100,139889
850,077721; 47400,045219
856,225207; 47700,000000
861,967654; 48000,000000
868,220754; 48300,515621
874,830485; 48600,404954
881,257469; 48900,000000
887,370835; 49200,275075
893,233407; 49500,342803
899,446004; 49800,842599
905,716514; 50100,043312
911,847887; 50400,000000
918,953536; 50700,000000
921,591771; 51001,000000
920,169649; 51300,000000
918,158318; 51600,000000
915,819791; 51900,157001
913,879824; 52201,061895
911,737326; 52500,000000
909,638263; 52801,000000
907,274730; 53100,075981
905,225009; 53400,493983
903,147898; 53702,014601
901,021819; 54003,139197
899,192384; 54300,380625
897,062265; 54600,000000
895,231955; 54900,641266
893,413857; 55200,000000
891,523456; 55500,530347
889,248552; 55800,000000
887,188170; 56100,149290
885,796624; 56401,903003
883,662378; 56700,000000
881,674864; 57000,235726
879,487805; 57300,753056
877,463556; 57600,478669
875,495481; 57900,000000
873,723173; 58200,232971
871,941903; 58500,000000
869,893024; 58800,000000
868,177906; 59101,103171
866,278530; 59400,021509
864,535102; 59701,374286
862,752344; 60001,000000
860,961420; 60300,000000
859,145324; 60600,214812
857,033505; 60900,021418
855,093323; 61200,044123
853,259025; 61500,000000
851,361861; 61800,000000
849,427285; 62100,036290
847,968503; 62400,335945
846,092887; 62700,000000
844,135466; 63001,000000
842,380107; 63300,689403
840,929159; 63602,000000
839,476653; 63900,000000
837,384291; 64200,918336
835,529279; 64500,000000
833,940730; 64800,000000
832,304015; 65101,052171
830,478170; 65401,688960
828,545872; 65700,646598
826,978212; 66000,941096
825,434450; 66302,000000
823,913098; 66600,000000
822,244190; 66901,000000
820,838552; 67200,000000
819,094562; 67500,003239
817,880891; 67800,091952
816,332133; 68101,000000
114,570435; 170,601919
145,739823; 300,000000
167,098709; 600,499227
166,417605; 900,369824
168,296578; 1200,055533
165,017310; 1500,700289
168,315643; 1800,000000
168,773934; 2100,334983
171,648620; 2401,000000
171,791970; 2700,000000
170,753182; 3000,669958
170,358718; 3300,063188
170,206976; 3600,012866
170,610993; 3900,004835
171,440742; 4200,000000
171,540269; 4500,383568
171,858903; 4800,000000
172,377841; 5100,525865
171,824575; 5400,163501
171,401002; 5701,181133
171,140010; 6000,864870
171,122964; 6300,621627
170,570965; 6601,419938
171,398810; 6900,331029
170,801405; 7200,632446
171,363973; 7500,119967
171,560352; 7800,000000
171,685103; 8100,895795
171,436360; 8400,367740
171,281924; 8700,000000
171,014434; 9000,378244
170,841953; 9300,295201
170,382170; 9601,000000
170,209086; 9900,023881
170,072964; 10200,164242
169,740031; 10500,000000
169,738977; 10801,753931
168,468676; 11100,000000
169,487557; 11400,000000
170,807458; 11700,000000
173,405788; 12000,080222
177,307517; 12300,000000
181,533986; 12600,000000
185,851251; 12900,125834
190,751813; 13200,147573
194,676153; 13500,000000
201,400480; 13800,000000
207,480743; 14100,000000
212,899105; 14400,000000
217,606722; 14700,000000
220,983553; 15000,000000
225,204291; 15300,081333
227,888509; 15600,199231
229,846499; 15900,389950
231,950010; 16200,545986
234,720233; 16500,764129
237,777298; 16800,486061
239,179756; 17100,000000
