52.607415; 120.472718
75.035625; 300.462866
94.418042; 600.013490
97.765045; 900.061043
99.532221; 1200.990785
101.118967; 1500.316662
102.763443; 1800.111653
103.377001; 2100.058039
105.562477; 2400.038751
104.331860; 2700.378025
105.274932; 3000.048809
106.404866; 3300.564229
106.972056; 3600.965067
107.115007; 3901.576949
107.193825; 4200.742306
107.384919; 4500.692312
107.149559; 4800.222439
107.217258; 5100.828995
107.688584; 5401.869868
107.980968; 5700.832510
108.536793; 6001.312120
109.103648; 6301.591913
108.638106; 6600.654790
108.761930; 6900.730525
108.492172; 7202.221051
108.383068; 7500.578537
108.665589; 7800.780797
108.918498; 8100.920200
108.834557; 8400.230637
109.085845; 8700.248062
108.931642; 9000.328365
108.857157; 9300.001206
109.017622; 9601.489907
108.654504; 9901.786706
109.273106; 10200.140708
109.248893; 10500.484490
109.377391; 10800.122644
108.574002; 11100.208157
107.951010; 11400.378898
107.984662; 11700.234316
108.261267; 12000.675759
107.953764; 12300.141302
108.344348; 12600.065942
108.507762; 12900.092528
108.486108; 13200.032951
108.457856; 13500.077985
108.578798; 13800.062568
108.315517; 14100.972496
108.289305; 14400.083993
108.513710; 14700.670025
108.366165; 15000.189786
108.553663; 15300.383547
108.254401; 15600.035748
108.242814; 15900.673253
108.467287; 16200.060459
108.477224; 16500.686907
108.468592; 16800.304283
108.461097; 17100.427095
108.684113; 17400.309092
108.236891; 17700.078343
108.117155; 18000.009204
108.220581; 18300.340385
108.386678; 18600.250868
108.557053; 18900.578415
108.460579; 19200.235420
108.244161; 19500.045882
108.058724; 19800.179996
108.126595; 20100.223497
108.113516; 20400.221104
108.125983; 20700.893785
108.062962; 21000.154524
108.149875; 21300.023325
108.162473; 21600.139094
108.341468; 21900.063520
108.320225; 22200.059143
108.453293; 22500.122942
108.633031; 22800.755288
108.575390; 23100.004305
108.704231; 23400.447931
108.609491; 23700.099541
108.903474; 24000.079228
109.051286; 24300.181239
109.139091; 24600.281734
109.162541; 24900.115925
109.142388; 25200.271664
109.209933; 25500.091992
109.147210; 25800.355815
109.040869; 26100.416824
109.141812; 26400.284559
109.289104; 26700.008173
109.204986; 27001.384952
109.168374; 27300.196797
109.106753; 27600.044588
