 0,445
-0,015
-0,134
-0,354
-0,485
-0,366
-0,142
 0,154
 0,377
 0,236
 0,317
 0,254
-0,092
 0,011
 0,281
 0,299
 0,181
 0,238
 0,503
 0,859
 0,960
 0,482
 0,549
 0,472
 0,492
 0,554
 1,082
 1,207
 1,966
 2,081
 0,814
-0,223
-0,980
-2,170
-1,825
-1,570
-1,065
-0,626
-1,241
-1,493
-1,336
-0,898
-1,785
-1,535
-0,947
-0,632
-0,859
-0,890
-0,458
-0,551
