 0,033
-0,359
-0,006
 0,273
-0,134
-0,066
 0,120
 0,219
-0,301
-0,012
-0,005
-1,013
-1,267
-0,612
-0,466
-1,248
-1,519
-1,336
-1,172
-1,310
-0,559
-0,583
-0,550
-0,756
-0,356
-0,545
-0,981
-0,471
 0,167
 0,013
-0,129
-0,084
-0,013
-0,312
-0,446
 1,084
 1,662
 0,738
 0,520
 1,144
 0,889
 1,392
 1,704
 2,427
 2,256
 2,740
 4,434
 3,094
 1,825
 3,051
