 0,761
 0,700
 0,753
 0,861
 0,794
 0,680
 0,753
 0,801
 0,836
 0,905
 0,908
 1,028
 1,205
 1,496
 1,624
 1,373
 1,322
 1,465
 1,566
 1,345
 1,297
 1,320
 1,553
 1,583
 1,431
 1,333
 1,329
 1,262
 1,118
 0,704
 0,171
-0,371
-0,733
-1,109
-1,843
-2,236
-2,288
-2,330
-2,865
-2,937
-3,036
-2,956
-3,047
-3,159
-3,510
-3,637
-3,890
-3,787
-4,375
-4,735
