 0,455
 0,079
-0,179
-0,693
-0,599
-0,420
-0,427
-0,481
-0,529
-0,290
-0,022
 0,056
 0,067
-0,247
-0,526
-0,365
-0,579
-0,508
-0,578
-0,803
-0,876
-0,974
-0,824
-0,518
-0,278
-0,050
 0,091
 0,031
-0,167
-0,260
-0,169
-0,076
 0,082
 0,186
 0,305
 0,092
-0,248
-0,187
 0,439
 1,093
 1,645
 2,072
 1,859
 1,626
 0,936
 0,504
 1,355
 0,961
 1,303
 0,948
