  0,693
  0,626
  0,431
  0,426
  0,536
  0,730
  0,787
  0,782
  0,864
  0,764
  0,737
  0,798
  0,663
  0,645
  0,357
 -0,015
 -0,097
 -0,027
 -0,118
  0,005
  0,185
  0,426
  0,754
  0,759
  0,305
 -0,098
 -0,673
 -0,852
 -0,634
 -0,335
 -0,045
  0,072
  0,109
  0,286
  0,488
  0,583
  0,365
  0,032
  0,005
 -0,552
 -0,575
 -0,552
 -0,382
 -0,633
 -0,334
 -0,125
  0,496
 -0,294
 -1,354
 -3,143
