0.260427
0.237776
0.255906
0.234834
0.246575
0.261811
0.265426
0.270010
0.247788
0.218164
0.294809
0.290039
0.207510
0.243427
0.271484
0.284593
0.261209
0.242899
0.275660
0.253922
0.241176
0.294872
0.258220
0.228963
0.250737
0.238372
0.245302
0.235756
0.249507
0.297872
0.221011
0.245902
0.250973
0.217435
0.243926
0.228377
0.237864
0.212808
0.240796
0.281310
0.214778
0.240812
0.241241
0.247047
0.267375
0.245393
0.250000
0.252465
0.257532
0.270270
0.242699
0.244275
0.248761
0.283186
0.240077
0.275174
0.278203
0.235586
0.250487
0.270244
0.254634
0.259881
0.271665
0.260020
0.290980
0.266928
0.268744
0.270508
0.249750
0.250000
0.273245
0.204701
0.266337
0.270974
0.260912
0.200795
0.265487
0.288462
0.205331
0.264023
0.269608
0.243164
0.242483
0.253479
0.241480
0.255882
0.256560
0.219393
0.212476
0.262327
0.234653
0.252885
0.193069
0.227848
0.252693
0.287255
0.249757
0.256062
0.253465
0.270323
0.258893
0.269455
0.242775
0.253202
0.250245
0.263619
0.264677
0.293204
0.277014
0.241650
0.249023
0.262022
0.276864
0.249499
0.275000
0.266667
0.255193
0.257253
0.264078
0.230237
0.270669
0.264188
0.277888
0.257253
0.320574
0.238424
0.246535
0.269826
